structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
"Orbital area, medial part, layer 5",0.001953125,0.001984375,0.0039375
Motor nucleus of trigeminal,0.001265625,0.001375,0.0026406249999999997
"Retrosplenial area, ventral part, layer 6b",0.00020312500000000002,0.00015625,0.000359375
"Primary somatosensory area, upper limb, layer 5",0.0027031250000000002,0.002890625,0.00559375
Nucleus of the optic tract,0.0008125000000000001,0.0007968750000000001,0.0016093750000000001
Ventral anterior-lateral complex of the thalamus,0.0029375,0.002890625,0.005828125
"Orbital area, lateral part, layer 5",0.00403125,0.00415625,0.0081875
"Dentate gyrus, granule cell layer",0.00596875,0.00603125,0.012
inferior colliculus commissure,9.375e-05,7.8125e-05,0.000171875
Nucleus of the posterior commissure,0.000953125,0.001046875,0.002
"Gustatory areas, layer 6a",0.00153125,0.001515625,0.003046875
"Cortical amygdalar area, anterior part",0.001015625,0.000421875,0.0014375
Nucleus of the trapezoid body,0.00046875,0.000484375,0.000953125
"Posterior auditory area, layer 2/3",0.0006875,0.000546875,0.001234375
"Primary motor area, Layer 5",0.011484375,0.01153125,0.023015624999999998
"Anterolateral visual area, layer 6b",0.000109375,0.00014062500000000002,0.00025
Nucleus of the solitary tract,0.003078125,0.0033125,0.0063906250000000005
Abducens nucleus,6.25e-05,7.8125e-05,0.00014062500000000002
"Primary somatosensory area, nose, layer 4",0.001828125,0.0019375,0.003765625
"Cortical amygdalar area, posterior part, lateral zone",0.003421875,0.0025,0.005921875
"Secondary motor area, layer 1",0.008125,0.00846875,0.01659375
"Primary somatosensory area, mouth, layer 2/3",0.0054375000000000005,0.0054531250000000005,0.010890625000000001
lateral lemniscus,0.0032187500000000003,0.003015625,0.006234375
Facial motor nucleus,0.0034375,0.00340625,0.00684375
"Gustatory areas, layer 6b",0.00015625,0.00021875,0.000375
"Cortical amygdalar area, posterior part, medial zone",0.004609375,0.00459375,0.009203125
"Entorhinal area, medial part, dorsal zone, layer 3",0.0037031250000000003,0.0033125,0.007015625
"lateral olfactory tract, body",0.0031875000000000002,0.002828125,0.006015625
"Frontal pole, layer 2/3",0.00096875,0.000984375,0.001953125
"Primary somatosensory area, trunk, layer 2/3",0.0016093750000000001,0.00140625,0.003015625
"Retrosplenial area, lateral agranular part, layer 1",0.0016875,0.0018125,0.0035
Caudoputamen,0.09323437500000001,0.09371875,0.186953125
mammillary peduncle,9.375e-05,6.25e-05,0.00015625
"Agranular insular area, ventral part, layer 6a",0.000515625,0.0006875,0.001203125
"Dorsal auditory area, layer 4",0.0004375,0.000375,0.0008125000000000001
Superior central nucleus raphe,0.00234375,0.002359375,0.004703125
"Orbital area, ventrolateral part, layer 6b",3.125e-05,1.5625e-05,4.6875e-05
mammillotegmental tract,0.0001875,0.000171875,0.000359375
Ventral medial nucleus of the thalamus,0.003546875,0.003296875,0.00684375
"Retrosplenial area, ventral part, layer 5",0.005546875,0.0060625,0.011609375
Ventrolateral preoptic nucleus,0.000125,0.00014062500000000002,0.000265625
mammillothalamic tract,0.000296875,0.000515625,0.0008125000000000001
"Perirhinal area, layer 5",0.000609375,0.000328125,0.0009375
Ventromedial hypothalamic nucleus,0.00203125,0.00196875,0.004
"Agranular insular area, ventral part, layer 2/3",0.0022187500000000002,0.002125,0.00434375
"Posterior auditory area, layer 1",0.0004375,0.00034375,0.00078125
medial lemniscus,0.00253125,0.00215625,0.004687500000000001
Olfactory areas,0.016546875,0.017296875,0.03384375
"Agranular insular area, ventral part, layer 6b",1.5625e-05,1.5625e-05,3.125e-05
"Primary somatosensory area, nose, layer 5",0.002109375,0.00203125,0.004140625
Cortical subplate,0.001234375,0.00121875,0.002453125
"Agranular insular area, ventral part, layer 1",0.00084375,0.000953125,0.0017968749999999999
Olivary pretectal nucleus,0.0001875,0.000171875,0.000359375
"Infralimbic area, layer 1",0.000484375,0.001,0.001484375
Cuneate nucleus,0.001078125,0.001078125,0.00215625
