structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
"Anteromedial visual area, layer 4",0.011595999999999999,0.005888,0.017484
Medial amygdalar nucleus,0.408037,0.35314999999999996,0.761187
"Orbital area, lateral part, layer 2/3",0.116287,0.094621,0.21090799999999998
vestibular nerve,0.035205,0.028401,0.063606
"Subparafascicular nucleus, magnocellular part",0.022536,0.022459999999999997,0.044995999999999994
"Lateral visual area, layer 1",0.049416999999999996,0.047681999999999995,0.09709899999999999
"Subparafascicular nucleus, parvicellular part",0.040771999999999996,0.036389,0.077161
Field CA2,0.108433,0.108765,0.217198
Ectorhinal area/Layer 2/3,0.10382799999999999,0.092635,0.196463
medial corticohypothalamic tract,0.002499,0.0025689999999999997,0.005068
"Spinal nucleus of the trigeminal, caudal part",0.475929,0.44891899999999996,0.9248479999999999
"Retrosplenial area, ventral part, layer 2/3",0.255054,0.266571,0.521625
"Anteromedial visual area, layer 5",0.043764,0.046907,0.090671
"Retrosplenial area, dorsal part, layer 2/3",0.181141,0.098478,0.279619
columns of the fornix,0.066299,0.066438,0.132737
"Spinal nucleus of the trigeminal, interpolar part",0.773689,0.5840339999999999,1.357723
"Orbital area, lateral part, layer 6a",0.08319,0.07198199999999999,0.15517199999999998
"Anteromedial visual area, layer 6b",0.004099,0.004683,0.008782
"Retrosplenial area, dorsal part, layer 1",0.104614,0.075738,0.180352
dorsal hippocampal commissure,0.166435,0.172142,0.338577
"Spinal nucleus of the trigeminal, oral part",0.144364,0.160548,0.30491199999999996
"Orbital area, lateral part, layer 1",0.07600699999999999,0.061221,0.137228
ventral hippocampal commissure,0.023715,0.026945999999999998,0.050661
"Primary somatosensory area, upper limb, layer 1",0.113678,0.102889,0.216567
"Basolateral amygdalar nucleus, ventral part",0.069213,0.073799,0.143012
Median preoptic nucleus,0.007447,0.010445999999999999,0.017893
"Posterior auditory area, layer 6b",0.0028539999999999998,0.0029909999999999997,0.0058449999999999995
Midbrain trigeminal nucleus,0.002312,0.002196,0.004508
