structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
"Central amygdalar nucleus, capsular part",0.0160625,0.0154375,0.0315
Thalamus,0.046203125,0.047593750000000004,0.093796875
"Central amygdalar nucleus, lateral part",0.013671875,0.0131875,0.026859374999999998
dorsal spinocerebellar tract,0.007984375,0.007765625,0.01575
"Infralimbic area, layer 2/3",0.00675,0.0074218750000000005,0.014171875
"Primary somatosensory area, nose, layer 1",0.020765625,0.020546875,0.0413125
"Central amygdalar nucleus, medial part",0.03809375,0.03796875,0.0760625
Medial septal nucleus,0.017656250000000002,0.024015625,0.041671875
"posteromedial visual area, layer 5",0.014859375000000001,0.01428125,0.029140625000000003
Postpiriform transition area,0.07171875,0.071953125,0.143671875
"Lateral visual area, layer 4",0.009140625,0.009015625,0.01815625
Tegmental reticular nucleus,0.035296875,0.035203125,0.07050000000000001
Central lateral nucleus of the thalamus,0.018015625,0.018390625,0.03640625
Accessory facial motor nucleus,0.000375,0.00025,0.000625
"Primary somatosensory area, upper limb, layer 4",0.0269375,0.0265625,0.0535
external capsule,0.044953125000000003,0.0445,0.089453125
Nucleus of the brachium of the inferior colliculus,0.004703125,0.004296875,0.009000000000000001
Triangular nucleus of septum,0.0175,0.018796875,0.036296875000000006
"Orbital area, medial part, layer 2/3",0.015921875000000002,0.015796875000000002,0.031718750000000004
Claustrum,0.028421875,0.028078125,0.056499999999999995
Nucleus of Darkschewitsch,0.004703125,0.00471875,0.009421875
"Anterior cingulate area, ventral part, layer 1",0.020359375,0.0275625,0.047921875
"Retrosplenial area, ventral part, layer 6a",0.033359375000000004,0.032984375,0.06634375
Central linear nucleus raphe,0.00396875,0.004734375,0.008703124999999999
"Primary visual area, layer 1",0.0656875,0.06425,0.12993749999999998
fasciculus retroflexus,0.008171875,0.008203125,0.016375
Diagonal band nucleus,0.036609375,0.03840625,0.075015625
"Taenia tecta, dorsal part",0.035734375,0.037546875,0.07328124999999999
"Ventral auditory area, layer 6b",0.0025,0.001984375,0.0044843750000000005
Central medial nucleus of the thalamus,0.011578125,0.013734375,0.0253125
"Dorsal auditory area, layer 2/3",0.016703125,0.016421875,0.033125
"Anterolateral visual area, layer 6a",0.005765625,0.005640625,0.01140625
fimbria,0.07675,0.075234375,0.151984375
Nucleus incertus,0.005,0.006,0.011
"Taenia tecta, ventral part",0.03565625,0.035750000000000004,0.07140625
"Orbital area, ventrolateral part, layer 6a",0.01196875,0.011859375,0.023828125
Subparafascicular area,0.00615625,0.007125,0.013281250000000001
"Retrosplenial area, dorsal part, layer 5",0.06146875,0.060796875,0.122265625
habenular commissure,0.0023125,0.00240625,0.00471875
Nucleus of the lateral lemniscus,0.037671875,0.0370625,0.07473437499999999
"Lateral visual area, layer 5",0.0159375,0.01578125,0.031718750000000004
Tuberal nucleus,0.02703125,0.02671875,0.05375
Cuneiform nucleus,0.02853125,0.028171875,0.056703125
"Orbital area, medial part, layer 5",0.02359375,0.023375,0.046968750000000004
Motor nucleus of trigeminal,0.018421875,0.018515625,0.0369375
"Retrosplenial area, ventral part, layer 6b",0.002359375,0.002546875,0.00490625
"Primary somatosensory area, upper limb, layer 5",0.0404375,0.0395625,0.08
Nucleus of the optic tract,0.010296875,0.010046875,0.02034375
Ventral anterior-lateral complex of the thalamus,0.041625,0.0415,0.083125
"Orbital area, lateral part, layer 5",0.060609375,0.06009375,0.120703125
"Dentate gyrus, granule cell layer",0.081109375,0.08039062500000001,0.1615
inferior colliculus commissure,0.000953125,0.000953125,0.00190625
Nucleus of the posterior commissure,0.0145625,0.014265625,0.028828125000000003
"Gustatory areas, layer 6a",0.022515625,0.0225,0.045015625000000004
"Cortical amygdalar area, anterior part",0.039421875,0.03896875,0.078390625
Nucleus of the trapezoid body,0.008109375,0.00821875,0.016328125
"Posterior auditory area, layer 2/3",0.007640625,0.0073906250000000005,0.01503125
"Primary motor area, Layer 5",0.166703125,0.1640625,0.330765625
"Anterolateral visual area, layer 6b",0.00115625,0.00115625,0.0023125
Nucleus of the solitary tract,0.043265625,0.04453125,0.087796875
Abducens nucleus,0.0016250000000000001,0.0016093750000000001,0.0032343750000000003
"Primary somatosensory area, nose, layer 4",0.028140625,0.027828125000000002,0.05596875
"Cortical amygdalar area, posterior part, lateral zone",0.0618125,0.06128125,0.12309375
"Secondary motor area, layer 1",0.11534375000000001,0.117078125,0.232421875
"Primary somatosensory area, mouth, layer 2/3",0.0769375,0.0763125,0.15325
lateral lemniscus,0.043296875,0.042609375,0.08590624999999999
Facial motor nucleus,0.047468750000000004,0.047171875,0.094640625
"Gustatory areas, layer 6b",0.002,0.002140625,0.004140625
"Cortical amygdalar area, posterior part, medial zone",0.0669375,0.066421875,0.133359375
"Entorhinal area, medial part, dorsal zone, layer 3",0.050609375,0.05021875,0.10082812499999999
"lateral olfactory tract, body",0.0466875,0.0455625,0.09225
"Frontal pole, layer 2/3",0.01171875,0.0118125,0.02353125
"Primary somatosensory area, trunk, layer 2/3",0.021781250000000002,0.021015625,0.042796875
"Retrosplenial area, lateral agranular part, layer 1",0.026796875,0.025359375,0.05215625
Caudoputamen,1.3335937500000001,1.314859375,2.648453125
mammillary peduncle,0.0016250000000000001,0.001671875,0.0032968750000000003
"Agranular insular area, ventral part, layer 6a",0.008640625,0.008703125,0.01734375
"Dorsal auditory area, layer 4",0.00675,0.00690625,0.01365625
Superior central nucleus raphe,0.02925,0.0321875,0.061437500000000006
"Orbital area, ventrolateral part, layer 6b",0.000515625,0.000453125,0.00096875
mammillotegmental tract,0.003453125,0.0031875000000000002,0.006640625000000001
Ventral medial nucleus of the thalamus,0.046796875,0.046296875,0.09309375
"Retrosplenial area, ventral part, layer 5",0.084265625,0.08409375,0.16835937499999998
Ventrolateral preoptic nucleus,0.003390625,0.003140625,0.006531250000000001
mammillothalamic tract,0.00634375,0.00690625,0.013250000000000001
"Perirhinal area, layer 5",0.008546875,0.008968750000000001,0.017515625
Ventromedial hypothalamic nucleus,0.027796875000000002,0.028,0.055796875
"Agranular insular area, ventral part, layer 2/3",0.03009375,0.0300625,0.060156249999999994
"Posterior auditory area, layer 1",0.00571875,0.005828125,0.011546875
medial lemniscus,0.034796875,0.034296875,0.06909375
Olfactory areas,0.25296875,0.25234375,0.5053125
"Agranular insular area, ventral part, layer 6b",0.0001875,0.000125,0.0003125
"Primary somatosensory area, nose, layer 5",0.028796875,0.028578125,0.057374999999999995
