structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
Striatum,4.0,0.0,4.0,1.256371,1.248175,2.504546,3.1837729460485797,0.0
"Spinal nucleus of the trigeminal, interpolar part",0.0,4.0,4.0,0.989341,1.029807,2.019148,0.0,3.8842229660509204
"Anterior cingulate area, dorsal part, layer 5",4.0,0.0,4.0,0.558723,0.5294760000000001,1.088199,7.159182636118435,0.0
"Supplemental somatosensory area, layer 5",0.0,3.0,3.0,0.774385,0.862699,1.637084,0.0,3.4774585342048616
"Primary somatosensory area, nose, layer 2/3",0.0,3.0,3.0,0.269472,0.263039,0.532511,0.0,11.405152848056751
"Entorhinal area, medial part, dorsal zone, layer 5",0.0,3.0,3.0,0.385494,0.41438500000000006,0.799879,0.0,7.239644292143779
"Orbital area, ventrolateral part, layer 5",3.0,0.0,3.0,0.201909,0.197921,0.39983,14.85817868445686,0.0
Ventral cochlear nucleus,0.0,3.0,3.0,0.319397,0.36676,0.6861569999999999,0.0,8.1797360671829
"Superior olivary complex, periolivary region",3.0,0.0,3.0,0.213297,0.226643,0.43993999999999994,14.064895427502497,0.0
trapezoid body,3.0,0.0,3.0,0.17740699999999998,0.16550099999999998,0.342908,16.910268478695883,0.0
"Frontal pole, layer 6a",3.0,0.0,3.0,0.045319,0.040265,0.08558400000000001,66.19740064873453,0.0
"Primary somatosensory area, mouth, layer 6a",0.0,2.0,2.0,0.569476,0.5839289999999999,1.1534049999999998,0.0,3.4250739387836537
Parvicellular reticular nucleus,0.0,2.0,2.0,1.274375,1.334095,2.60847,0.0,1.4991436142103822
root,0.0,2.0,2.0,1.6692060000000002,1.700523,3.369729,0.0,1.1761087618338593
"Secondary motor area, layer 5",1.0,1.0,2.0,1.957053,1.833836,3.790889,0.5109723650815793,0.545305032729208
"Visceral area, layer 4",2.0,0.0,2.0,0.09628400000000001,0.10497100000000001,0.201255,20.771883178929,0.0
"Cortical amygdalar area, posterior part, lateral zone",1.0,1.0,2.0,0.509285,0.5289470000000001,1.0382319999999998,1.9635371157603307,1.8905485804815982
"Cortical amygdalar area, posterior part, medial zone",2.0,0.0,2.0,0.46241800000000005,0.497972,0.96039,4.3250911512960135,0.0
"Agranular insular area, posterior part, layer 2/3",2.0,0.0,2.0,0.555395,0.670696,1.2260909999999998,3.6010407007625207,0.0
"Primary auditory area, layer 2/3",2.0,0.0,2.0,0.200935,0.258525,0.45946000000000004,9.953467539253987,0.0
Cuneiform nucleus,1.0,1.0,2.0,0.267023,0.278962,0.5459849999999999,3.7449957494298243,3.584717631792144
"Orbital area, medial part, layer 5",2.0,0.0,2.0,0.140528,0.16084600000000002,0.301374,14.232039166571788,0.0
"Supplemental somatosensory area, layer 1",0.0,1.0,1.0,0.867207,0.895125,1.7623319999999998,0.0,1.1171624074849882
Cerebellum,0.0,1.0,1.0,0.362686,0.369259,0.7319450000000001,0.0,2.708126274511928
Medial amygdalar nucleus,0.0,1.0,1.0,0.8558180000000001,0.9214190000000001,1.777237,0.0,1.0852825913075375
"Agranular insular area, posterior part, layer 6a",0.0,1.0,1.0,0.169404,0.17596699999999998,0.345371,0.0,5.682883722516154
"Entorhinal area, medial part, dorsal zone, layer 2",0.0,1.0,1.0,0.525461,0.610935,1.136396,0.0,1.6368353425487163
Ectorhinal area/Layer 2/3,0.0,1.0,1.0,0.373612,0.353351,0.726963,0.0,2.8300471768864384
"Primary somatosensory area, mouth, layer 5",0.0,1.0,1.0,0.43272200000000005,0.437931,0.8706529999999999,0.0,2.2834647467295075
"Primary somatosensory area, lower limb, layer 4",0.0,1.0,1.0,0.17891600000000002,0.163179,0.342095,0.0,6.128239540627164
Piriform-amygdalar area,0.0,1.0,1.0,0.546099,0.550271,1.0963699999999998,0.0,1.8172863916143138
"Primary somatosensory area, nose, layer 4",0.0,1.0,1.0,0.202465,0.206635,0.4091,0.0,4.839451206233213
"Paragigantocellular reticular nucleus, dorsal part",0.0,1.0,1.0,0.158127,0.15981199999999998,0.317939,0.0,6.257352389057143
"Agranular insular area, dorsal part, layer 1",0.0,1.0,1.0,0.459633,0.516199,0.975832,0.0,1.9372373832572323
Midbrain trigeminal nucleus,0.0,1.0,1.0,0.004507,0.004882,0.009389,0.0,204.83408439164276
"Basomedial amygdalar nucleus, posterior part",0.0,1.0,1.0,0.31904,0.333278,0.6523180000000001,0.0,3.000498082681725
lateral recess,0.0,1.0,1.0,0.161609,0.170403,0.332012,0.0,5.86844128331074
"Entorhinal area, lateral part, layer 3",1.0,0.0,1.0,0.8389019999999999,0.920539,1.7594409999999998,1.19203434966182,0.0
Motor nucleus of trigeminal,0.0,1.0,1.0,0.15648099999999998,0.153461,0.30994199999999994,0.0,6.516313591075257
