structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
"Orbital area, ventrolateral part, layer 6b",0.001847,0.0011359999999999999,0.0029829999999999995
mammillotegmental tract,0.013692999999999999,0.013394,0.027087
Ventral medial nucleus of the thalamus,0.238,0.223436,0.46143599999999996
"Retrosplenial area, ventral part, layer 5",0.36843499999999996,0.39186699999999997,0.7603019999999999
Ventrolateral preoptic nucleus,0.014417,0.015993,0.03041
mammillothalamic tract,0.032706,0.031271,0.063977
"Perirhinal area, layer 5",0.030584999999999998,0.029532,0.060117
Ventromedial hypothalamic nucleus,0.12757,0.135006,0.262576
"Agranular insular area, ventral part, layer 2/3",0.110304,0.113019,0.223323
"Posterior auditory area, layer 1",0.028606999999999997,0.032601,0.061208
medial lemniscus,0.161542,0.144373,0.305915
Olfactory areas,0.7763669999999999,0.820213,1.5965799999999999
"Agranular insular area, ventral part, layer 6b",0.00047799999999999996,0.000452,0.0009299999999999999
"Primary somatosensory area, nose, layer 5",0.10550799999999999,0.105627,0.211135
Cortical subplate,0.07799199999999999,0.07706199999999999,0.15505399999999997
"Agranular insular area, ventral part, layer 1",0.053856999999999995,0.060204,0.114061
Olivary pretectal nucleus,0.013985,0.0136,0.027585
"Infralimbic area, layer 1",0.014756,0.016319,0.031075
Cuneate nucleus,0.098123,0.10067799999999999,0.198801
Ventral posterolateral nucleus of the thalamus,0.226622,0.209284,0.435906
"Primary visual area, layer 4",0.164327,0.15893,0.323257
"Ventral posterolateral nucleus of the thalamus, parvicellular part",0.028946,0.022633999999999998,0.05158
"Entorhinal area, medial part, dorsal zone, layer 5",0.20290899999999998,0.157108,0.360017
arbor vitae,1.179385,1.079432,2.2588169999999996
"Temporal association areas, layer 6a",0.11162799999999999,0.11185099999999999,0.22347899999999998
"Medial mammillary nucleus, median part",0.01159,0.012915,0.024505
Ventral posteromedial nucleus of the thalamus,0.453267,0.426019,0.879286
"Primary auditory area, layer 1",0.072836,0.106129,0.17896499999999999
"Ventral posteromedial nucleus of the thalamus, parvicellular part",0.072169,0.064251,0.13641999999999999
"Entorhinal area, medial part, dorsal zone, layer 6",0.12088,0.095969,0.21684900000000001
cerebellar commissure,0.009663,0.009101999999999999,0.018764999999999997
Ventral tegmental area,0.11322,0.097145,0.210365
"Posterolateral visual area, layer 1",0.037746999999999996,0.041214,0.078961
principal mammillary tract,0.007063,0.006559,0.013621999999999999
Olfactory tubercle,1.022687,0.9916729999999999,2.01436
"Ventral auditory area, layer 2/3",0.077957,0.093183,0.17114000000000001
Ventral tegmental nucleus,0.007235999999999999,0.007435,0.014671
"Posterior auditory area, layer 4",0.015123,0.01483,0.029953
Vascular organ of the lamina terminalis,0.000939,0.001359,0.0022979999999999997
Nucleus x,0.011287,0.011606,0.022893
"Secondary motor area, layer 5",0.801929,0.819549,1.621478
Pons,0.8010379999999999,0.816948,1.617986
"Anterior cingulate area, ventral part, layer 5",0.22936499999999999,0.24448799999999998,0.47385299999999997
Hypoglossal nucleus,0.0886,0.09518399999999999,0.183784
"Retrosplenial area, lateral agranular part, layer 5",0.136218,0.12000999999999999,0.256228
"Primary visual area, layer 5",0.234317,0.23174899999999998,0.466066
Posterior amygdalar nucleus,0.17904599999999998,0.164213,0.343259
Nucleus y,0.004275,0.004706999999999999,0.008982
"Agranular insular area, dorsal part, layer 6a",0.136684,0.130104,0.266788
corticospinal tract,0.019635,0.01926,0.038895
"Temporal association areas, layer 6b",0.017474999999999997,0.017828,0.035303
Piriform-amygdalar area,0.222302,0.407306,0.629608
"Posterior auditory area, layer 5",0.03352,0.032132,0.065652
