structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
"Basolateral amygdalar nucleus, ventral part",0.020456,0.028593,0.049048999999999995
Median preoptic nucleus,0.002166,0.0031209999999999996,0.005287
"Posterior auditory area, layer 6b",0.001139,0.001129,0.002268
Midbrain trigeminal nucleus,0.000767,0.000793,0.00156
"Primary somatosensory area, trunk, layer 6b",0.002293,0.0017879999999999999,0.0040809999999999996
Field CA3,0.470945,0.44099499999999997,0.91194
alveus,0.102059,0.092875,0.194934
"posteromedial visual area, layer 6b",0.001766,0.00147,0.003236
Subthalamic nucleus,0.015116999999999998,0.017131,0.032248
Striatum,0.193912,0.199004,0.392916
"Primary somatosensory area, lower limb, layer 6a",0.035789999999999995,0.028603,0.06439299999999999
brachium of the inferior colliculus,0.016836999999999998,0.017124999999999998,0.03396199999999999
Medial habenula,0.023718,0.022683,0.046401
"Orbital area, medial part, layer 1",0.024374,0.02598,0.050353999999999996
"Orbital area, lateral part, layer 6b",0.003431,0.003093,0.006524
"posteromedial visual area, layer 4",0.006411,0.005173,0.011584
Subiculum,0.145371,0.14168899999999998,0.28706
dorsal acoustic stria,0.000768,0.000812,0.00158
Main olfactory bulb,1.088681,0.96656,2.055241
"Primary somatosensory area, lower limb, layer 6b",0.0034189999999999997,0.002741,0.00616
Cerebellum,0.054476,0.057694999999999996,0.11217099999999999
Medial preoptic nucleus,0.029620999999999998,0.030104,0.059725
"Ventral auditory area, layer 6a",0.019006,0.018303,0.037308999999999995
Medial preoptic area,0.039472,0.040736,0.080208
Supramammillary nucleus,0.022222,0.023642999999999997,0.045864999999999996
"Entorhinal area, medial part, dorsal zone, layer 1",0.09601599999999999,0.087987,0.18400299999999997
"Dorsal auditory area, layer 1",0.017093,0.017584,0.034677
dorsal fornix,0.0023929999999999997,0.002437,0.004829999999999999
Medial pretectal area,0.0034289999999999998,0.003263,0.006692
Supratrigeminal nucleus,0.020985,0.021939,0.042924000000000004
dorsal limb,0.010279,0.008228,0.018507
"Perirhinal area, layer 1",0.019327,0.016443,0.035769999999999996
"Retrosplenial area, ventral part, layer 1",0.054855999999999995,0.056402999999999995,0.111259
"Entorhinal area, medial part, dorsal zone, layer 2",0.095898,0.088292,0.18419
"Central amygdalar nucleus, capsular part",0.018406,0.022449,0.040855
Thalamus,0.08005999999999999,0.07936399999999999,0.15942399999999998
"Central amygdalar nucleus, lateral part",0.017127,0.020009,0.037136
dorsal spinocerebellar tract,0.011689,0.012189,0.023878
"Infralimbic area, layer 2/3",0.010158,0.009831999999999999,0.01999
"Primary somatosensory area, nose, layer 1",0.039067,0.041166,0.080233
"Central amygdalar nucleus, medial part",0.043937,0.056880999999999994,0.10081799999999999
Medial septal nucleus,0.025831,0.029664999999999997,0.055496
"posteromedial visual area, layer 5",0.017922,0.014719999999999999,0.032642
Postpiriform transition area,0.120486,0.12007799999999999,0.240564
"Lateral visual area, layer 4",0.012038,0.012007,0.024045
Tegmental reticular nucleus,0.055923999999999995,0.057637,0.113561
Central lateral nucleus of the thalamus,0.034969,0.031177,0.066146
Accessory facial motor nucleus,0.000495,0.000489,0.000984
"Primary somatosensory area, upper limb, layer 4",0.039913,0.03448,0.07439299999999999
external capsule,0.0722,0.061522999999999994,0.13372299999999998
Nucleus of the brachium of the inferior colliculus,0.006665,0.006682,0.013347
Triangular nucleus of septum,0.024239999999999998,0.024696,0.04893599999999999
"Orbital area, medial part, layer 2/3",0.019695,0.0191,0.038794999999999996
Claustrum,0.053343999999999996,0.04162,0.09496399999999999
Nucleus of Darkschewitsch,0.008413,0.008463,0.016876000000000002
"Anterior cingulate area, ventral part, layer 1",0.03017,0.03359,0.06376
"Retrosplenial area, ventral part, layer 6a",0.040015999999999996,0.035517,0.07553299999999999
Central linear nucleus raphe,0.007032999999999999,0.0076879999999999995,0.014720999999999998
"Primary visual area, layer 1",0.094719,0.08928599999999999,0.18400499999999997
fasciculus retroflexus,0.015182999999999999,0.015004,0.030187
Diagonal band nucleus,0.052252,0.054776,0.107028
"Taenia tecta, dorsal part",0.058504,0.060185999999999996,0.11868999999999999
"Ventral auditory area, layer 6b",0.003091,0.003031,0.006122
Central medial nucleus of the thalamus,0.021259999999999998,0.02317,0.04443
"Dorsal auditory area, layer 2/3",0.026098,0.025766999999999998,0.051864999999999994
"Anterolateral visual area, layer 6a",0.007534,0.007182999999999999,0.014717
fimbria,0.12859099999999998,0.106344,0.23493499999999998
Nucleus incertus,0.012105999999999999,0.012976999999999999,0.025082999999999998
"Taenia tecta, ventral part",0.053550999999999994,0.057118999999999996,0.11066999999999999
"Orbital area, ventrolateral part, layer 6a",0.016375999999999998,0.014463,0.030839
Subparafascicular area,0.012145999999999999,0.013097,0.025242999999999998
"Retrosplenial area, dorsal part, layer 5",0.070324,0.06365,0.13397399999999998
habenular commissure,0.0034649999999999998,0.00344,0.006905
Nucleus of the lateral lemniscus,0.053481,0.055767,0.109248
"Lateral visual area, layer 5",0.019819,0.019837999999999998,0.039657
Tuberal nucleus,0.042806,0.042746,0.08555199999999999
Cuneiform nucleus,0.043428999999999995,0.043311999999999996,0.08674099999999998
"Orbital area, medial part, layer 5",0.029633999999999997,0.02803,0.05766399999999999
Motor nucleus of trigeminal,0.028499999999999998,0.030559,0.059059
"Retrosplenial area, ventral part, layer 6b",0.002888,0.00248,0.0053679999999999995
"Primary somatosensory area, upper limb, layer 5",0.057513999999999996,0.049832999999999995,0.107347
Nucleus of the optic tract,0.016442,0.014806,0.031247999999999998
Ventral anterior-lateral complex of the thalamus,0.082193,0.08064199999999999,0.162835
"Orbital area, lateral part, layer 5",0.08441499999999999,0.078859,0.16327399999999997
"Dentate gyrus, granule cell layer",0.116449,0.11071099999999999,0.22715999999999997
inferior colliculus commissure,0.001682,0.001811,0.0034929999999999996
Nucleus of the posterior commissure,0.025442,0.024533,0.049975
"Gustatory areas, layer 6a",0.041802,0.032884,0.074686
"Cortical amygdalar area, anterior part",0.041083,0.042504,0.083587
Nucleus of the trapezoid body,0.011755,0.011264,0.023018999999999998
"Posterior auditory area, layer 2/3",0.011781,0.011072,0.022853
"Primary motor area, Layer 5",0.24241,0.22419899999999998,0.46660899999999994
"Anterolateral visual area, layer 6b",0.001473,0.0014169999999999999,0.0028899999999999998
Nucleus of the solitary tract,0.072474,0.075067,0.14754099999999998
Abducens nucleus,0.003695,0.003704,0.007398999999999999
"Primary somatosensory area, nose, layer 4",0.042938,0.040833999999999995,0.08377199999999999
"Cortical amygdalar area, posterior part, lateral zone",0.073276,0.08197299999999999,0.15524899999999997
"Secondary motor area, layer 1",0.20248,0.175311,0.377791
