structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
brachium of the inferior colliculus,0.046515999999999995,0.054358,0.10087399999999999
Medial habenula,0.061817,0.060697999999999995,0.12251499999999999
"Orbital area, medial part, layer 1",0.06619699999999999,0.12072999999999999,0.18692699999999998
"Orbital area, lateral part, layer 6b",0.006377,0.008154999999999999,0.014532
"posteromedial visual area, layer 4",0.011797,0.012855,0.024652
Subiculum,0.369396,0.417433,0.786829
dorsal acoustic stria,0.002051,0.002665,0.004716
Main olfactory bulb,2.829567,2.499717,5.3292839999999995
"Primary somatosensory area, lower limb, layer 6b",0.009897,0.009946,0.019843
Cerebellum,0.15109699999999998,0.159428,0.31052499999999994
Medial preoptic nucleus,0.09840199999999999,0.116478,0.21488
"Ventral auditory area, layer 6a",0.049121,0.06400299999999999,0.11312399999999999
Medial preoptic area,0.12278,0.139351,0.262131
Supramammillary nucleus,0.062405999999999996,0.057782999999999994,0.12018899999999999
"Entorhinal area, medial part, dorsal zone, layer 1",0.250766,0.281949,0.532715
"Dorsal auditory area, layer 1",0.043878,0.040919,0.084797
dorsal fornix,0.01002,0.009871,0.019891
Medial pretectal area,0.011462,0.010582,0.022044
Supratrigeminal nucleus,0.06704,0.07989399999999999,0.146934
dorsal limb,0.019795,0.015524999999999999,0.03532
"Perirhinal area, layer 1",0.042353999999999996,0.037686,0.08004
"Retrosplenial area, ventral part, layer 1",0.17907199999999998,0.196741,0.37581299999999995
"Entorhinal area, medial part, dorsal zone, layer 2",0.23660699999999998,0.27486,0.511467
"Central amygdalar nucleus, capsular part",0.058064,0.086491,0.144555
Thalamus,0.265269,0.272656,0.537925
"Central amygdalar nucleus, lateral part",0.048711,0.077481,0.126192
dorsal spinocerebellar tract,0.032352,0.02787,0.060222
"Infralimbic area, layer 2/3",0.023795999999999998,0.031388,0.055184
"Primary somatosensory area, nose, layer 1",0.094704,0.100729,0.195433
"Central amygdalar nucleus, medial part",0.14882199999999998,0.20248,0.351302
Medial septal nucleus,0.07864499999999999,0.09231199999999999,0.17095699999999997
"posteromedial visual area, layer 5",0.032954,0.037728,0.070682
Postpiriform transition area,0.30105,0.30075999999999997,0.60181
"Lateral visual area, layer 4",0.03233,0.031736,0.064066
Tegmental reticular nucleus,0.15001,0.150337,0.30034700000000003
Central lateral nucleus of the thalamus,0.096038,0.10211999999999999,0.198158
Accessory facial motor nucleus,0.001772,0.0018709999999999998,0.0036429999999999995
"Primary somatosensory area, upper limb, layer 4",0.100381,0.10776,0.208141
external capsule,0.16597699999999999,0.18832,0.354297
Nucleus of the brachium of the inferior colliculus,0.018528,0.017674,0.036202
Triangular nucleus of septum,0.099316,0.10427199999999999,0.203588
"Orbital area, medial part, layer 2/3",0.046439999999999995,0.079609,0.126049
Claustrum,0.12150799999999999,0.135324,0.256832
Nucleus of Darkschewitsch,0.026612,0.025955,0.052567
"Anterior cingulate area, ventral part, layer 1",0.11429199999999999,0.127388,0.24168
"Retrosplenial area, ventral part, layer 6a",0.098326,0.11660699999999999,0.21493299999999999
Central linear nucleus raphe,0.017605,0.01859,0.036195
"Primary visual area, layer 1",0.318386,0.30314599999999997,0.621532
fasciculus retroflexus,0.03976,0.039192,0.078952
Diagonal band nucleus,0.10965499999999999,0.11155799999999999,0.221213
"Taenia tecta, dorsal part",0.127327,0.16314499999999998,0.29047199999999995
"Ventral auditory area, layer 6b",0.008138,0.010206999999999999,0.018345
Central medial nucleus of the thalamus,0.103309,0.106766,0.210075
"Dorsal auditory area, layer 2/3",0.066065,0.069742,0.135807
"Anterolateral visual area, layer 6a",0.017247,0.021015,0.038262
fimbria,0.723291,0.600717,1.324008
Nucleus incertus,0.02105,0.020878,0.041928
"Taenia tecta, ventral part",0.214861,0.264408,0.47926899999999995
"Orbital area, ventrolateral part, layer 6a",0.035581,0.035411,0.070992
Subparafascicular area,0.035241999999999996,0.037739999999999996,0.07298199999999999
"Retrosplenial area, dorsal part, layer 5",0.18348699999999998,0.201484,0.38497099999999995
habenular commissure,0.009124,0.009374,0.018498
Nucleus of the lateral lemniscus,0.14171599999999998,0.17749199999999998,0.31920799999999994
"Lateral visual area, layer 5",0.052100999999999995,0.055480999999999996,0.10758199999999998
Tuberal nucleus,0.08968899999999999,0.07568799999999999,0.165377
Cuneiform nucleus,0.106775,0.109915,0.21669
"Orbital area, medial part, layer 5",0.066906,0.087104,0.15400999999999998
Motor nucleus of trigeminal,0.09895999999999999,0.112442,0.21140199999999998
"Retrosplenial area, ventral part, layer 6b",0.007280999999999999,0.008775999999999999,0.016057
"Primary somatosensory area, upper limb, layer 5",0.152926,0.16899799999999998,0.321924
Nucleus of the optic tract,0.052021,0.045139,0.09716
Ventral anterior-lateral complex of the thalamus,0.276949,0.265017,0.541966
"Orbital area, lateral part, layer 5",0.16125499999999998,0.171533,0.332788
"Dentate gyrus, granule cell layer",0.306231,0.342402,0.648633
inferior colliculus commissure,0.003293,0.0033929999999999997,0.006685999999999999
Nucleus of the posterior commissure,0.07141399999999999,0.0731,0.14451399999999998
"Gustatory areas, layer 6a",0.09981899999999999,0.115104,0.21492299999999998
"Cortical amygdalar area, anterior part",0.017473,0.001124,0.018597
Nucleus of the trapezoid body,0.035838,0.036514,0.072352
"Posterior auditory area, layer 2/3",0.028773,0.027358999999999998,0.056132
"Primary motor area, Layer 5",0.6486879999999999,0.758178,1.406866
"Anterolateral visual area, layer 6b",0.003371,0.004117,0.007488
Nucleus of the solitary tract,0.186526,0.263801,0.45032700000000003
Abducens nucleus,0.007006,0.006131999999999999,0.013138
"Primary somatosensory area, nose, layer 4",0.10832599999999999,0.15609,0.264416
"Cortical amygdalar area, posterior part, lateral zone",0.182751,0.176616,0.359367
"Secondary motor area, layer 1",0.592487,0.6357579999999999,1.2282449999999998
"Primary somatosensory area, mouth, layer 2/3",0.364838,0.319113,0.683951
lateral lemniscus,0.167015,0.195291,0.362306
Facial motor nucleus,0.292458,0.24805999999999997,0.5405179999999999
"Gustatory areas, layer 6b",0.008858,0.011042,0.0199
"Cortical amygdalar area, posterior part, medial zone",0.258338,0.26680899999999996,0.525147
"Entorhinal area, medial part, dorsal zone, layer 3",0.17576699999999998,0.209303,0.38506999999999997
"lateral olfactory tract, body",0.167268,0.146304,0.31357199999999996
"Frontal pole, layer 2/3",0.034648,0.028354999999999998,0.063003
"Primary somatosensory area, trunk, layer 2/3",0.055483,0.049087,0.10457
"Retrosplenial area, lateral agranular part, layer 1",0.083823,0.08501099999999999,0.16883399999999998
Caudoputamen,6.776764,8.041929,14.818693
mammillary peduncle,0.008152,0.008624999999999999,0.016777
"Agranular insular area, ventral part, layer 6a",0.040961,0.040681999999999996,0.081643
"Dorsal auditory area, layer 4",0.025533,0.030095,0.055628
Superior central nucleus raphe,0.13991,0.13819099999999998,0.278101
"Orbital area, ventrolateral part, layer 6b",0.001506,0.001686,0.003192
mammillotegmental tract,0.015698999999999998,0.014844,0.030542999999999997
Ventral medial nucleus of the thalamus,0.290446,0.24634399999999998,0.53679
"Retrosplenial area, ventral part, layer 5",0.291802,0.322922,0.614724
Ventrolateral preoptic nucleus,2.1e-05,0.0,2.1e-05
mammillothalamic tract,0.040050999999999996,0.035269,0.07532
"Perirhinal area, layer 5",0.029344,0.028651,0.057995
Ventromedial hypothalamic nucleus,0.117058,0.11841099999999999,0.23546899999999998
"Agranular insular area, ventral part, layer 2/3",0.16075499999999998,0.129696,0.290451
"Posterior auditory area, layer 1",0.024465999999999998,0.021356,0.045822
medial lemniscus,0.151561,0.14937,0.300931
Olfactory areas,0.909288,0.957749,1.8670369999999998
"Agranular insular area, ventral part, layer 6b",0.000479,0.0006749999999999999,0.0011539999999999999
"Primary somatosensory area, nose, layer 5",0.110513,0.177003,0.287516
Cortical subplate,0.077292,0.08011399999999999,0.157406
"Agranular insular area, ventral part, layer 1",0.071833,0.054952,0.12678499999999998
Olivary pretectal nucleus,0.015543999999999999,0.014306999999999999,0.029850999999999996
"Infralimbic area, layer 1",0.025103,0.031932999999999996,0.057035999999999996
Cuneate nucleus,0.090486,0.102785,0.193271
Ventral posterolateral nucleus of the thalamus,0.223106,0.220911,0.444017
"Primary visual area, layer 4",0.170368,0.18967399999999998,0.360042
"Ventral posterolateral nucleus of the thalamus, parvicellular part",0.025026999999999997,0.020024,0.045050999999999994
"Entorhinal area, medial part, dorsal zone, layer 5",0.153856,0.19182,0.345676
arbor vitae,0.8611479999999999,0.944909,1.806057
"Temporal association areas, layer 6a",0.090472,0.10396999999999999,0.194442
"Medial mammillary nucleus, median part",0.014565,0.015857,0.030421999999999998
Ventral posteromedial nucleus of the thalamus,0.435164,0.42020199999999996,0.855366
"Primary auditory area, layer 1",0.068011,0.06766899999999999,0.13568
"Ventral posteromedial nucleus of the thalamus, parvicellular part",0.072224,0.058837,0.13106099999999998
"Entorhinal area, medial part, dorsal zone, layer 6",0.09944499999999999,0.12506599999999998,0.22451099999999996
cerebellar commissure,0.011262999999999999,0.010728,0.021990999999999997
Ventral tegmental area,0.114298,0.11100099999999999,0.22529899999999997
"Posterolateral visual area, layer 1",0.043879,0.037873,0.08175199999999999
principal mammillary tract,0.008535,0.0068,0.015334999999999998
Olfactory tubercle,0.214074,0.19541899999999998,0.409493
"Ventral auditory area, layer 2/3",0.057559,0.068956,0.126515
